TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod,Month,Weekday,City,CalculatedTotal
TXN104142,2025-06-20,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,2,249.63,499.26,Bank Transfer,June,Friday,Butwal,499.26
TXN102165,2025-09-04,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,4,310.27,1241.08,Cash,September,Thursday,Bhaktapur,1241.08
TXN102483,2025-05-18,CUST1044,Puja Magar,Bhaktapur - Suryabinayak,Beverages,Coca-Cola 1.5L,1,423.5,423.5,Debit/Credit Card,May,Sunday,Bhaktapur,423.5
TXN105505,2025-03-24,CUST1005,Milan Lama,Butwal - Traffic Chowk,Personal Care,Colgate Toothpaste,4,190.62,762.48,eSewa,March,Monday,Butwal,762.48
TXN103535,2025-06-16,CUST1118,Alina Shrestha,Biratnagar - Main Road,Personal Care,Nivea Body Lotion,2,558.64,1117.28,Khalti,June,Monday,Biratnagar,1117.28
TXN104574,2025-04-20,CUST1002,Kritika Bhattarai,Chitwan - Bharatpur,Bakery,Chocolate Cake Slice,1,74.52,74.52,Khalti,April,Sunday,Chitwan,74.52
TXN100398,2025-04-08,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,4,263.42,1053.68,eSewa,April,Tuesday,Lalitpur,1053.68
TXN105083,2025-10-28,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Household,Harpic Toilet Cleaner,3,956.86,2870.58,Cash,October,Tuesday,Lalitpur,2870.58
TXN102640,2025-03-01,CUST1081,Puja Khadka,Kathmandu - Kupondole,Beverages,Coca-Cola 1.5L,3,234.0,702.0,Khalti,March,Saturday,Kathmandu,702.0
TXN103121,2025-08-13,CUST1056,Alina Shrestha,Kathmandu - New Road,Household,LED Bulb 9W,3,244.41,733.23,Khalti,August,Wednesday,Kathmandu,733.23
TXN102523,2025-07-11,CUST1105,Sandip Magar,Kathmandu - New Road,Beverages,Tea Leaves (Ilam) 250g,4,154.59,618.36,Cash,July,Friday,Kathmandu,618.36
TXN101552,2025-09-14,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Dairy,Yogurt (Dahi) 500g,2,233.77,467.54,Cash,September,Sunday,Pokhara,467.54
TXN102898,2025-03-06,CUST1056,Alina Shrestha,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,3,84.2,252.6,eSewa,March,Thursday,Kathmandu,252.60000000000002
TXN103112,2025-09-10,CUST1090,Rohit Lama,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,2,589.06,1178.12,Khalti,September,Wednesday,Lalitpur,1178.12
TXN103765,2025-01-23,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Grocery,Red Lentil (Masoor Dal) 1kg,2,149.44,298.88,eSewa,January,Thursday,Pokhara,298.88
TXN103989,2025-11-26,CUST1018,Puja Khadka,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,1,3032.2,3032.2,eSewa,November,Wednesday,Butwal,3032.2
TXN104723,2025-09-20,CUST1061,Unknown,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,4,859.34,3437.36,Khalti,September,Saturday,Bhaktapur,3437.36
TXN101725,2025-05-25,CUST1000,Rohit Gurung,Pokhara - Lakeside,Household,Vim Dishwash Bar,3,209.07,627.21,Khalti,May,Sunday,Pokhara,627.21
TXN104194,2025-11-04,CUST1127,Sunita Adhikari,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,2,198.73,397.46,Khalti,November,Tuesday,Kathmandu,397.46
TXN101971,2025-09-08,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,2,929.77,1859.54,Debit/Credit Card,September,Monday,Bhaktapur,1859.54
TXN105837,2025-12-14,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,1,240.42,240.42,Khalti,December,Sunday,Bhaktapur,240.42
TXN103129,2025-09-14,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Grocery,Mustard Oil 1L,4,254.33,1017.32,Cash,September,Sunday,Bhaktapur,1017.32
TXN103068,2025-07-23,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Household,LED Bulb 9W,4,687.69,2750.76,Cash,July,Wednesday,Bhaktapur,2750.76
TXN100103,2025-11-21,CUST1000,Rohit Gurung,Pokhara - Lakeside,Dairy,DDC Milk 1L,3,72.82,218.46,eSewa,November,Friday,Pokhara,218.45999999999998
TXN105898,2025-09-23,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Household,Surf Excel 1kg,3,136.36,409.08,Khalti,September,Tuesday,Bhaktapur,409.08000000000004
TXN103713,2025-12-28,CUST1016,Neha Poudel,Chitwan - Bharatpur,Grocery,Wai Wai Noodles (pack),3,775.07,2325.21,eSewa,December,Sunday,Chitwan,2325.21
TXN100630,2025-12-25,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,3,249.61,748.83,eSewa,December,Thursday,Lalitpur,748.83
TXN101090,2025-10-05,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),3,261.57,784.71,eSewa,October,Sunday,Bhaktapur,784.71
TXN101394,2025-09-11,CUST1097,Milan Basnet,Kathmandu - New Road,Apparel,Cotton T-Shirt,3,1019.9,3059.7,Debit/Credit Card,September,Thursday,Kathmandu,3059.7
TXN105885,2025-01-08,CUST1010,Anita Karki,Kathmandu - New Road,Dairy,Butter 200g,2,212.66,425.32,Cash,January,Wednesday,Kathmandu,425.32
TXN101348,2025-09-18,CUST1002,Kritika Bhattarai,Kathmandu - Kupondole,Bakery,Khari Biscuit Pack,3,139.95,419.85,Khalti,September,Thursday,Kathmandu,419.84999999999997
TXN105137,2025-11-08,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Beverages,Coca-Cola 1.5L,4,150.43,601.72,eSewa,November,Saturday,Kathmandu,601.72
TXN101419,2025-03-25,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,1,186.61,186.61,eSewa,March,Tuesday,Bhaktapur,186.61
TXN102645,2025-02-02,CUST1019,Sarita Magar,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,2,833.88,1667.76,Cash,February,Sunday,Kathmandu,1667.76
TXN101563,2025-06-10,CUST1019,Sarita Magar,Kathmandu - Kupondole,Grocery,Basmati Rice 5kg,1,173.27,173.27,Cash,June,Tuesday,Kathmandu,173.27
TXN105215,2025-04-24,CUST1074,Bikash Rai,Kathmandu - Kupondole,Household,LED Bulb 9W,1,322.63,322.63,Cash,April,Thursday,Kathmandu,322.63
TXN100284,2025-10-01,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Dairy,Paneer 250g,2,395.12,790.24,Cash,October,Wednesday,Pokhara,790.24
TXN102081,2025-09-30,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Beverages,Real Juice 1L,4,128.98,515.92,Cash,September,Tuesday,Pokhara,515.92
TXN104382,2025-08-22,CUST1103,Rohit Thapa,Butwal - Traffic Chowk,Beverages,Nescafe Coffee 100g,4,114.51,458.04,Debit/Credit Card,August,Friday,Butwal,458.04
TXN105084,2025-10-10,CUST1057,Neha Karki,Kathmandu - New Road,Grocery,Sugar 1kg,1,664.85,664.85,eSewa,October,Friday,Kathmandu,664.85
TXN101925,2025-12-07,CUST1135,Sabina Bhattarai,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,3,436.42,1309.26,Debit/Credit Card,December,Sunday,Pokhara,1309.26
TXN102484,2025-12-16,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,2,493.31,986.62,Khalti,December,Tuesday,Lalitpur,986.62
TXN103572,2025-05-28,CUST1005,Milan Lama,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,4,936.35,3745.4,Khalti,May,Wednesday,Lalitpur,3745.4
TXN105877,2025-10-22,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Wai Wai Noodles (pack),2,152.95,305.9,eSewa,October,Wednesday,Butwal,305.9
TXN100210,2025-09-16,CUST1135,Unknown,Lalitpur - Pulchowk,Electronics,Power Bank 10000mAh,2,767.25,1534.5,Cash,September,Tuesday,Lalitpur,1534.5
TXN101567,2025-06-26,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,3,260.6,781.8,Unknown,June,Thursday,Bhaktapur,781.8000000000001
TXN105648,2025-01-21,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Household,Vim Dishwash Bar,3,1125.87,3377.61,Cash,January,Tuesday,Lalitpur,3377.6099999999997
TXN105517,2025-06-24,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Bakery,Butter Cookies,4,169.25,677.0,Khalti,June,Tuesday,Butwal,677.0
TXN103635,2025-09-06,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Beverages,Nescafe Coffee 100g,4,242.86,971.44,Debit/Credit Card,September,Saturday,Bhaktapur,971.44
TXN101153,2025-06-21,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Grocery,Salt 1kg,1,531.13,531.13,Unknown,June,Saturday,Kathmandu,531.13
TXN101491,2025-05-03,CUST1034,Kritika Tamang,Butwal - Traffic Chowk,Household,LED Bulb 9W,1,780.6,780.6,Cash,May,Saturday,Butwal,780.6
TXN104143,2025-09-16,CUST1100,Unknown,Pokhara - Lakeside,Apparel,Cotton T-Shirt,1,562.18,562.18,Cash,September,Tuesday,Pokhara,562.18
TXN105510,2025-09-09,CUST1056,Alina Shrestha,Kathmandu - New Road,Electronics,Extension Board,4,322.58,1290.32,eSewa,September,Tuesday,Kathmandu,1290.32
TXN100588,2025-11-04,CUST1000,Rohit Gurung,Pokhara - Lakeside,Grocery,Basmati Rice 5kg,1,885.41,885.41,Cash,November,Tuesday,Pokhara,885.41
TXN102024,2025-09-16,CUST1044,Puja Magar,Bhaktapur - Suryabinayak,Grocery,Sugar 1kg,2,168.27,336.54,Bank Transfer,September,Tuesday,Bhaktapur,336.54
TXN102770,2025-07-21,CUST1059,Rajesh Shrestha,Pokhara - Lakeside,Apparel,Kids Frock,2,1868.49,3736.98,eSewa,July,Monday,Pokhara,3736.98
TXN101271,2025-03-30,CUST1043,Neha Maharjan,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,4,726.17,2904.68,Khalti,March,Sunday,Butwal,2904.68
TXN102062,2025-04-19,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Socks (3-pair pack),2,2234.77,4469.54,eSewa,April,Saturday,Pokhara,4469.54
TXN102752,2025-04-04,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Apparel,Winter Jacket,2,2491.42,4982.84,Cash,April,Friday,Lalitpur,4982.84
TXN102123,2025-09-26,CUST1021,Rajesh Khadka,Biratnagar - Main Road,Grocery,Sugar 1kg,4,405.66,1622.64,Khalti,September,Friday,Biratnagar,1622.64
TXN104762,2025-02-08,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Sugar 1kg,4,314.35,1257.4,Khalti,February,Saturday,Pokhara,1257.4
TXN105476,2025-10-28,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Household,Vim Dishwash Bar,4,888.39,3553.56,Khalti,October,Tuesday,Lalitpur,3553.56
TXN102859,2025-10-18,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Apparel,Formal Shirt,3,710.81,2132.43,Debit/Credit Card,October,Saturday,Lalitpur,2132.43
TXN103604,2025-03-04,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Grocery,Basmati Rice 5kg,2,275.68,551.36,Debit/Credit Card,March,Tuesday,Kathmandu,551.36
TXN101718,2025-10-22,CUST1119,Nabin Maharjan,Kathmandu - New Road,Personal Care,Nivea Body Lotion,1,196.25,196.25,Khalti,October,Wednesday,Kathmandu,196.25
TXN104202,2025-03-06,CUST1010,Anita Karki,Chitwan - Bharatpur,Beverages,Gorkha Beer (6-pack),4,263.85,1055.4,Cash,March,Thursday,Chitwan,1055.4
TXN105273,2025-08-10,CUST1050,Manisha Rai,Pokhara - Lakeside,Bakery,Sliced Bread,1,334.3,334.3,eSewa,August,Sunday,Pokhara,334.3
TXN103634,2025-03-07,CUST1070,Alina Rai,Kathmandu - Kupondole,Personal Care,Head & Shoulders Shampoo,3,305.14,915.42,eSewa,March,Friday,Kathmandu,915.42
TXN105341,2025-10-18,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Bakery,Butter Cookies,3,298.97,896.91,Debit/Credit Card,October,Saturday,Butwal,896.9100000000001
TXN104104,2025-06-27,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Personal Care,Colgate Toothpaste,1,277.76,277.76,Debit/Credit Card,June,Friday,Lalitpur,277.76
TXN100588,2025-11-04,CUST1000,Rohit Gurung,Pokhara - Lakeside,Apparel,Kids Frock,3,872.56,2617.68,Cash,November,Tuesday,Pokhara,2617.68
TXN105834,2025-12-04,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Beverages,Gorkha Beer (6-pack),2,228.13,456.26,Debit/Credit Card,December,Thursday,Bhaktapur,456.26
TXN100825,2025-11-12,CUST1048,Kritika Rai,Kathmandu - New Road,Bakery,Sliced Bread,4,234.4,937.6,Khalti,November,Wednesday,Kathmandu,937.6
TXN101406,2025-09-15,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,USB Cable Type-C,1,2310.68,2310.68,Khalti,September,Monday,Kathmandu,2310.68
TXN100201,2025-09-11,CUST1003,Kiran Adhikari,Chitwan - Bharatpur,Grocery,Red Lentil (Masoor Dal) 1kg,1,127.57,127.57,eSewa,September,Thursday,Chitwan,127.57
TXN101817,2025-03-25,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,2,368.56,737.12,eSewa,March,Tuesday,Bhaktapur,737.12
TXN105286,2025-04-09,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Personal Care,Head & Shoulders Shampoo,1,530.27,530.27,Khalti,April,Wednesday,Bhaktapur,530.27
TXN100230,2025-03-22,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Dairy,Nimbus Cheese Slices,3,256.62,769.86,Bank Transfer,March,Saturday,Bhaktapur,769.86
TXN104991,2025-04-30,CUST1009,Sushma Rai,Chitwan - Bharatpur,Personal Care,Sanitary Pads Pack,3,411.22,1233.66,Khalti,April,Wednesday,Chitwan,1233.66
TXN103296,2025-11-09,CUST1073,Bikash Shrestha,Biratnagar - Main Road,Dairy,Paneer 250g,3,169.65,508.95,Khalti,November,Sunday,Biratnagar,508.95000000000005
TXN101050,2025-03-12,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Bakery,Butter Cookies,1,167.95,167.95,eSewa,March,Wednesday,Lalitpur,167.95
TXN105537,2025-08-02,CUST1091,Rajesh Thapa,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,2,578.33,1156.66,Cash,August,Saturday,Bhaktapur,1156.66
TXN102866,2025-05-28,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Bakery,Khari Biscuit Pack,4,111.6,446.4,Cash,May,Wednesday,Bhaktapur,446.4
TXN103674,2025-05-27,CUST1070,Alina Rai,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),4,2119.77,8479.08,Cash,May,Tuesday,Kathmandu,8479.08
TXN103869,2025-10-09,CUST1137,Sunita Tamang,Kathmandu - New Road,Dairy,Paneer 250g,2,310.51,621.02,Cash,October,Thursday,Kathmandu,621.02
TXN102695,2025-11-03,CUST1069,Unknown,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,1,199.73,199.73,eSewa,November,Monday,Lalitpur,199.73
TXN104930,2025-09-08,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,3,354.26,1062.78,Cash,September,Monday,Butwal,1062.78
TXN105035,2025-11-05,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Beverages,Real Juice 1L,3,142.36,427.08,Cash,November,Wednesday,Kathmandu,427.08000000000004
TXN104293,2025-09-23,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Dairy,Yogurt (Dahi) 500g,2,328.76,657.52,Khalti,September,Tuesday,Bhaktapur,657.52
TXN100504,2025-01-16,CUST1132,Sabina Thapa,Kathmandu - New Road,Bakery,Butter Cookies,2,315.15,630.3,eSewa,January,Thursday,Kathmandu,630.3
TXN101641,2025-07-28,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,1,275.31,275.31,Khalti,July,Monday,Butwal,275.31
TXN105702,2025-01-02,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Electronics,Extension Board,4,682.96,2731.84,Khalti,January,Thursday,Chitwan,2731.84
TXN103216,2025-12-27,CUST1052,Aashish Poudel,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,4,271.87,1087.48,eSewa,December,Saturday,Kathmandu,1087.48
TXN103172,2025-10-03,CUST1073,Bikash Shrestha,Kathmandu - New Road,Personal Care,Nivea Body Lotion,4,146.87,587.48,Khalti,October,Friday,Kathmandu,587.48
TXN100157,2025-04-21,CUST1088,Deepak Lama,Kathmandu - Kupondole,Grocery,Salt 1kg,4,326.67,1306.68,Cash,April,Monday,Kathmandu,1306.68
TXN102007,2025-04-09,CUST1000,Rohit Gurung,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,1,268.0,268.0,Debit/Credit Card,April,Wednesday,Bhaktapur,268.0
TXN104904,2025-11-04,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,Extension Board,3,1001.7,3005.1,eSewa,November,Tuesday,Kathmandu,3005.1000000000004
TXN103337,2025-09-11,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Bakery,Sliced Bread,2,169.9,339.8,Debit/Credit Card,September,Thursday,Butwal,339.8
TXN104649,2025-10-11,CUST1058,Alina Lama,Butwal - Traffic Chowk,Bakery,Chocolate Cake Slice,1,275.74,275.74,Debit/Credit Card,October,Saturday,Butwal,275.74
TXN101414,2025-05-02,CUST1023,Bikash Rai,Kathmandu - Kupondole,Apparel,Winter Jacket,2,2907.21,5814.42,Cash,May,Friday,Kathmandu,5814.42
TXN102717,2025-07-24,CUST1042,Manisha Basnet,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,4,2421.82,9687.28,Cash,July,Thursday,Bhaktapur,9687.28
TXN104251,2025-03-01,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Dairy,Butter 200g,4,236.23,944.92,Khalti,March,Saturday,Butwal,944.92
TXN105658,2025-10-01,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Electronics,Power Bank 10000mAh,4,3370.81,13483.24,Khalti,October,Wednesday,Butwal,13483.24
TXN105779,2025-05-25,CUST1065,Rohit Poudel,Biratnagar - Main Road,Apparel,Socks (3-pair pack),4,1300.37,5201.48,eSewa,May,Sunday,Biratnagar,5201.48
TXN101720,2025-09-19,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,4,447.01,1788.04,eSewa,September,Friday,Butwal,1788.04
TXN105874,2025-03-20,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Grocery,Salt 1kg,3,648.62,1945.86,Cash,March,Thursday,Bhaktapur,1945.8600000000001
TXN102128,2025-09-20,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,4,874.45,3497.8,Cash,September,Saturday,Bhaktapur,3497.8
TXN102318,2025-08-15,CUST1056,Alina Shrestha,Kathmandu - New Road,Household,Vim Dishwash Bar,2,370.53,741.06,Khalti,August,Friday,Kathmandu,741.06
TXN102528,2025-04-28,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,4,337.66,1350.64,Debit/Credit Card,April,Monday,Bhaktapur,1350.64
TXN105716,2025-05-01,CUST1123,Sujan Tamang,Kathmandu - New Road,Beverages,Tea Leaves (Ilam) 250g,3,342.68,1028.04,Cash,May,Thursday,Kathmandu,1028.04
TXN105983,2025-12-05,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Grocery,Red Lentil (Masoor Dal) 1kg,4,533.74,2134.96,Khalti,December,Friday,Kathmandu,2134.96
TXN104854,2025-09-07,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Beverages,Gorkha Beer (6-pack),3,88.82,266.46,eSewa,September,Sunday,Lalitpur,266.46
TXN103828,2025-11-09,CUST1141,Sujan Karki,Kathmandu - New Road,Grocery,Sugar 1kg,2,452.85,905.7,Khalti,November,Sunday,Kathmandu,905.7
TXN104097,2025-04-21,CUST1013,Kiran Shrestha,Biratnagar - Main Road,Dairy,DDC Milk 1L,4,239.86,959.44,eSewa,April,Monday,Biratnagar,959.44
TXN105572,2025-09-11,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Electronics,Power Bank 10000mAh,3,572.58,1717.74,Khalti,September,Thursday,Chitwan,1717.7400000000002
TXN104475,2025-10-14,CUST1011,Neha Magar,Chitwan - Bharatpur,Bakery,Chocolate Cake Slice,4,295.74,1182.96,Cash,October,Tuesday,Chitwan,1182.96
TXN104745,2025-07-01,CUST1057,Neha Karki,Kathmandu - New Road,Personal Care,Head & Shoulders Shampoo,4,598.02,2392.08,Bank Transfer,July,Tuesday,Kathmandu,2392.08
TXN103963,2025-02-04,CUST1021,Rajesh Khadka,Biratnagar - Main Road,Electronics,Bluetooth Earphones,1,795.69,795.69,Debit/Credit Card,February,Tuesday,Biratnagar,795.69
TXN105575,2025-11-18,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Dairy,DDC Milk 1L,4,209.62,838.48,eSewa,November,Tuesday,Bhaktapur,838.48
TXN101490,2025-05-29,CUST1110,Sushma Karki,Kathmandu - New Road,Household,Harpic Toilet Cleaner,4,470.65,1882.6,Cash,May,Thursday,Kathmandu,1882.6
TXN100499,2025-10-26,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,Surf Excel 1kg,3,185.75,557.25,eSewa,October,Sunday,Butwal,557.25
TXN104950,2025-12-04,CUST1030,Kiran Maharjan,Kathmandu - Kupondole,Dairy,DDC Milk 1L,2,116.98,233.96,Cash,December,Thursday,Kathmandu,233.96
TXN101349,2025-09-18,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Beverages,Real Juice 1L,4,488.82,1955.28,Cash,September,Thursday,Lalitpur,1955.28
TXN103543,2025-02-06,CUST1035,Rita Shrestha,Biratnagar - Main Road,Apparel,Kids Frock,4,2365.89,9463.56,Khalti,February,Thursday,Biratnagar,9463.56
TXN103131,2025-12-15,CUST1014,Neha Basnet,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,4,266.54,1066.16,eSewa,December,Monday,Kathmandu,1066.16
TXN100818,2025-11-07,CUST1098,Bijay Khadka,Bhaktapur - Suryabinayak,Personal Care,Head & Shoulders Shampoo,2,236.21,472.42,Cash,November,Friday,Bhaktapur,472.42
TXN102759,2025-11-17,CUST1014,Neha Basnet,Kathmandu - Kupondole,Dairy,Nimbus Cheese Slices,4,160.63,642.52,Debit/Credit Card,November,Monday,Kathmandu,642.52
TXN103425,2025-04-09,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,4,299.12,1196.48,Cash,April,Wednesday,Bhaktapur,1196.48
TXN104979,2025-04-10,CUST1056,Alina Shrestha,Kathmandu - New Road,Dairy,Paneer 250g,3,186.59,559.77,eSewa,April,Thursday,Kathmandu,559.77
TXN101063,2025-10-15,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,1658.98,6635.92,Khalti,October,Wednesday,Butwal,6635.92
TXN100159,2025-08-03,CUST1046,Sarita Karki,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,3,124.14,372.42,Cash,August,Sunday,Lalitpur,372.42
TXN105033,2025-01-27,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Grocery,Red Lentil (Masoor Dal) 1kg,4,713.67,2854.68,eSewa,January,Monday,Butwal,2854.68
TXN105419,2025-08-17,CUST1144,Milan Khadka,Kathmandu - New Road,Personal Care,Nivea Body Lotion,1,643.85,643.85,eSewa,August,Sunday,Kathmandu,643.85
TXN100734,2025-11-25,CUST1145,Manisha Adhikari,Biratnagar - Main Road,Beverages,Nescafe Coffee 100g,4,94.43,377.72,Khalti,November,Tuesday,Biratnagar,377.72
TXN100907,2025-01-06,CUST1110,Sushma Karki,Kathmandu - New Road,Dairy,Paneer 250g,2,306.2,612.4,Cash,January,Monday,Kathmandu,612.4
TXN103102,2025-06-07,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Apparel,Formal Shirt,1,441.53,441.53,Khalti,June,Saturday,Kathmandu,441.53
TXN103856,2025-11-13,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),3,2377.38,7132.14,eSewa,November,Thursday,Bhaktapur,7132.14
TXN103228,2025-11-16,CUST1093,Aashish Magar,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,4,135.48,541.92,Cash,November,Sunday,Bhaktapur,541.92
TXN103063,2025-12-29,CUST1111,Sandip Gurung,Biratnagar - Main Road,Beverages,Gorkha Beer (6-pack),4,418.9,1675.6,Cash,December,Monday,Biratnagar,1675.6
TXN104497,2025-09-15,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,USB Cable Type-C,2,1928.86,3857.72,eSewa,September,Monday,Bhaktapur,3857.72
TXN104703,2025-09-21,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Bakery,Butter Cookies,1,170.2,170.2,Cash,September,Sunday,Bhaktapur,170.2
TXN104152,2025-06-04,CUST1039,Sabina Thapa,Kathmandu - New Road,Personal Care,Sanitary Pads Pack,1,414.52,414.52,Cash,June,Wednesday,Kathmandu,414.52
TXN101703,2025-11-04,CUST1145,Manisha Adhikari,Biratnagar - Main Road,Beverages,Gorkha Beer (6-pack),1,89.95,89.95,Cash,November,Tuesday,Biratnagar,89.95
TXN101065,2025-12-13,CUST1134,Sandip Khadka,Pokhara - Lakeside,Personal Care,Nivea Body Lotion,3,440.59,1321.77,Cash,December,Saturday,Pokhara,1321.77
TXN101084,2025-08-22,CUST1036,Sunita Maharjan,Kathmandu - Kupondole,Personal Care,Dove Soap,4,475.82,1903.28,Cash,August,Friday,Kathmandu,1903.28
TXN102940,2025-07-22,CUST1076,Bikash Shrestha,Pokhara - Lakeside,Household,Steel Lunch Box,1,662.49,662.49,Debit/Credit Card,July,Tuesday,Pokhara,662.49
TXN102725,2025-10-29,CUST1015,Sushma Bhattarai,Kathmandu - Kupondole,Electronics,Extension Board,2,806.2,1612.4,Khalti,October,Wednesday,Kathmandu,1612.4
TXN105489,2025-07-27,CUST1128,Milan Karki,Kathmandu - New Road,Bakery,Chocolate Cake Slice,4,67.17,268.68,eSewa,July,Sunday,Kathmandu,268.68
TXN104806,2025-04-27,CUST1135,Sabina Bhattarai,Lalitpur - Pulchowk,Beverages,Nescafe Coffee 100g,4,495.69,1982.76,Khalti,April,Sunday,Lalitpur,1982.76
TXN103474,2025-10-02,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Electronics,Extension Board,2,1097.78,2195.56,Khalti,October,Thursday,Bhaktapur,2195.56
TXN100996,2025-08-26,CUST1111,Sandip Gurung,Biratnagar - Main Road,Bakery,Chocolate Cake Slice,1,144.7,144.7,eSewa,August,Tuesday,Biratnagar,144.7
